i,d,y,n,resid_ols,resid_wls
3,2025-12-26,74.74653806829599,24,5.867437124686674,5.652231714797409
3,2025-12-27,73.7517536314988,21,5.3010556407912475,5.08470533951899
3,2025-12-28,73.09553233880075,14,5.07012524455638,4.852629498460345
3,2025-12-29,72.6661300248207,23,5.062861705236131,4.8442199673220045
3,2025-12-30,71.7893231750007,15,4.605002375671376,4.385214105553075
3,2025-12-31,70.8048400288358,21,4.036237307099427,3.815301971159073
3,2026-01-01,70.52580517151236,24,4.169653852093049,3.9475709236388496
3,2026-01-02,69.7435649963806,23,3.7965621380505468,3.5733310974726464
3,2026-01-03,69.9284656871897,24,4.387273060162684,4.162893395086954
3,2026-01-05,69.3976603750538,24,4.657937316370123,4.4312588948751
3,2026-01-06,68.4385737699086,24,4.094444450633105,3.866615912437311
3,2026-01-07,67.54105723101395,24,3.589052245507503,3.360073108673788
3,2026-01-08,66.0805567319194,12,2.517176423697677,2.287046214260343
3,2026-01-09,65.43135398365955,24,2.2530694809975813,2.0217877331026983
3,2026-01-10,65.07595367219506,14,2.2792079323772043,2.0467741884204997
3,2026-01-11,64.80658994535175,24,2.3877988072578233,2.1542126180200114
3,2026-01-12,63.56586977476055,24,1.5214230194768064,1.2866839442565876
3,2026-01-13,63.35822586073215,24,1.684488279873122,1.4485958866175395
3,2026-01-14,63.2644486732272,15,1.9577611446523449,1.7207150100846675
3,2026-01-15,63.10542508751975,22,2.162105658126521,1.9239053678715266
3,2026-01-16,62.4729401291016,23,1.889285104374693,1.6499302530812372
3,2026-01-17,61.54568134064535,24,1.3179663806394117,1.0774565721003952
3,2026-01-18,61.06724342900715,24,1.1917246504389496,0.9500594977085512
3,2026-01-19,60.4364233426434,20,0.9093384267670857,0.6665175522752875
4,2024-04-03,49.3839615267757,23,-9.662564734193069,-9.484458363275216
4,2024-04-04,49.01345340951715,20,-10.280828328751014,-10.102477543065653
4,2024-04-05,48.5381527251183,23,-11.00583863914909,-10.827243003269572
4,2024-04-06,48.4043051600063,23,-11.391291568266254,-11.212450638167908
4,2024-04-07,48.0959845254556,21,-11.953054333154789,-11.7739676563463
4,2024-04-10,47.4763241116727,23,-13.343463972108502,-13.163637257578578
4,2024-04-11,46.83035321503035,22,-14.24962374221355,-14.069549389056597
4,2024-04-12,47.0358222026644,19,-14.305877737610807,-14.125555253059538
4,2024-04-13,46.5853485246555,19,-15.019546542580102,-14.83897542624014
4,2024-04-14,46.2315626565897,22,-15.637937280264794,-15.457117024262786
4,2024-04-15,46.0026344852986,24,-16.13281724539717,-15.951747334531042
4,2024-04-16,46.3023927421221,19,-16.100294489624638,-15.918974401516074
4,2024-04-17,45.491312240616296,12,-17.17983060250883,-16.998259807757833
4,2024-04-18,45.8615249260081,21,-17.07922968089025,-16.897407643231823
4,2024-04-19,45.90247306795955,18,-17.308985155050223,-17.12691133151303
4,2024-04-20,45.46605633249391,20,-18.017132735812126,-17.834806576879195
4,2024-04-21,45.1315218183353,24,-18.624360397324885,-18.44178134709621
4,2024-04-22,45.12435395345965,24,-18.905118499724935,-18.72228599608195
4,2024-04-23,44.24019635603455,14,-20.063697947493615,-19.880611422265567
4,2024-04-24,44.4897697238512,13,-20.089312319401103,-19.905971198533166
4,2024-04-25,44.5630487698596,23,-20.29192095241971,-20.108324656142877
4,2024-04-26,43.771724243451,23,-21.359766939957233,-21.175914882959866
4,2024-04-27,44.31805259689425,12,-21.09052748499758,-20.906419076598567
4,2024-04-28,43.65428981391865,24,-22.0318800911503,-21.84751473547395
4,2024-04-29,43.4193469277196,16,-22.54484706432723,-22.360224160479504
4,2024-05-15,42.46102079706085,24,-27.95595548105755,-27.7671266943456
4,2024-05-16,41.9424787193421,13,-28.749657312255742,-28.560560171599583
4,2024-05-17,42.076336785138096,24,-28.890190601058663,-28.700824446819013
4,2024-05-18,41.7232321090437,23,-29.516852518456936,-29.327216689546837
4,2024-05-19,41.03758626802341,24,-30.475156019899124,-30.285249853979558
4,2024-05-20,41.0477177090129,12,-30.736717457063108,-30.546540290738932
4,2024-05-21,40.5111534431027,23,-31.543944902966444,-31.35349607198279
4,2024-05-22,40.4868905826231,23,-31.837776634091206,-31.64705547353001
4,2024-05-23,39.906781708926445,24,-32.68629578172117,-32.49530162619793
4,2024-05-25,39.29399877385765,18,-33.83216805822468,-33.6406259157426
4,2024-05-26,38.80225538861005,24,-34.588463726064745,-34.39664659163776
4,2024-05-27,38.22949609695835,22,-35.42436317129681,-35.232270379644156
4,2024-05-29,84.3841705482346,17,-4.846245883799455,-4.792508340469368
4,2024-05-30,83.9397146735887,23,-5.330892060522601,-5.27713446103057
4,2024-05-31,83.36917002154141,18,-5.9399680368091055,-5.886189719126818
4,2024-06-03,85.9345596257634,13,-3.4796157979154287,-3.4257713675057033
4,2024-06-04,83.6237715533244,23,-5.8216991579201505,-5.767831376195943
4,2024-06-05,82.10646792889551,20,-5.457710400740055,-5.42679352143054
4,2024-06-06,82.9413124875237,14,-4.650190591939634,-4.619249056472299
4,2024-06-07,82.7945193674414,23,-4.822237073935028,-4.79127023349524
4,2024-06-08,81.9499829932732,24,-5.689898821037019,-5.658906029471041
4,2024-06-09,81.3763220464401,24,-6.284501180466123,-6.253481794472364
4,2024-06-10,80.81083206809774,12,-6.868693285977244,-6.837646665296617
4,2024-06-11,81.8026997203501,23,-5.893233813017503,-5.862159320622908
4,2024-06-12,81.8140888823635,23,-5.8959048987878475,-5.864801901072582
4,2024-06-13,82.43007644556624,24,-5.291576363017853,-5.260444229983193
4,2024-06-14,84.1374016811643,12,-3.5934563562191784,-3.562294461660798
4,2024-06-15,81.7087389791315,23,-6.0288186362541865,-5.997626357947425
4,2024-06-16,82.97630358399326,24,-4.7653968478959285,-4.734173567779962
4,2024-06-17,81.9185468032717,23,-5.824689329507706,-5.793434433868413
4,2024-06-19,80.9786079510602,23,-6.759680692310866,-6.728360742776076
4,2024-06-20,80.7685713311944,23,-6.963137329542704,-6.931783951231779
4,2024-06-21,81.01135744640425,24,-6.710970560057206,-6.679583158445283
4,2024-06-22,79.8870523130637,13,-7.823048015178358,-7.791626000981381
4,2024-06-23,80.88472266600874,20,-6.810257450248358,-6.77880023959743
4,2024-06-24,80.1501049094194,24,-7.526817807212595,-7.495324821826827
4,2024-07-02,81.2430251745585,19,-6.178633812359905,-6.146834537199808
4,2024-07-03,81.50761646909706,22,-5.867688570028548,-5.83584859471415
4,2024-07-04,80.1599207701599,18,-7.165696448645548,-7.133815259889943
4,2024-08-27,99.4458350830183,24,9.616033321772264,9.663274826607108
4,2024-08-29,100.587799593252,17,11.27358899204448,11.32094025416447
4,2024-08-30,100.728375223399,24,11.677287065669589,11.724693112338258
4,2024-08-31,100.7040237412335,24,11.91957130670012,11.967032060002467
4,2024-09-01,99.7503155164556,17,11.23598231122449,11.283497681884128
4,2024-09-02,99.22364679475628,12,10.982885520496481,11.030455407902082
4,2024-09-03,98.69350965099216,24,10.729741183225528,10.77736547546067
4,2024-09-04,97.9202247917289,24,10.236837167538056,10.284515741414225
4,2024-09-05,96.89622437826644,20,9.496571793720051,9.544304514813149
4,2024-09-06,96.04662711875376,16,8.934028936345925,8.981815659036087
4,2024-09-07,95.5752572188016,21,8.752996985199161,8.800837552713759
4,2024-09-08,94.7225724320586,24,8.19389690644681,8.24179115090692
4,2024-09-09,94.0693198479097,23,7.8374380412239475,7.885385783693991
4,2024-09-10,93.21026293318,13,7.278345158507847,7.32634620904858
4,2024-09-11,93.014765908998,24,7.385942843432545,7.433997001157181
4,2024-09-12,91.8782345801657,23,6.555596338387858,6.6037033915215915
4,2024-09-13,90.6850012231434,24,5.671596443007218,5.7197561689498855
4,2024-09-14,89.88379985483066,14,5.182634795222384,5.230846960614272
4,2024-09-15,88.8922989719104,23,4.506336623148059,4.5546009839390535
4,2024-09-16,87.4214322971323,23,3.3535915041692306,3.4019078056909393
4,2024-09-17,86.96228276516754,24,3.2154373638591807,3.26380534090039
4,2024-09-18,85.5570277481179,12,2.1340057148075573,2.1824250916926076
4,2024-09-19,84.7999702731947,24,1.7035528878697903,1.7520233785402723
4,2024-09-20,84.70642939919324,24,1.9393504224598814,1.9878717305591493
4,2024-09-23,106.67614911389153,24,8.373527865664173,8.462433385210531
4,2024-09-24,106.238123877077,23,8.27528492270092,8.36423997306703
4,2024-09-25,105.5764427423815,24,7.955870400623979,8.044874635337905
4,2024-09-26,104.9865609913205,12,7.71068742694024,7.7997404898027725
4,2024-09-27,104.261576344362,23,7.332780848392318,7.421882373582477
4,2024-09-28,103.637718502075,24,7.0583267877534155,7.14747639993665
4,2024-09-29,103.06761987328848,24,8.750534693170465,8.816757100320814
4,2024-09-30,102.346398047446,19,8.383204605257902,8.4494743206386
4,2024-10-01,102.1252524090105,20,8.518111619738178,8.58442824015151
4,2024-10-02,101.7122288101195,24,8.46324535522902,8.529608468424556
4,2024-10-03,101.627172696606,24,8.738394401234572,8.804803586031142
4,2024-10-04,101.386850607823,21,8.860267834794541,8.926722661204849
4,2024-10-07,100.582688972819,22,9.154051589163444,9.220640674354186
4,2024-10-08,100.269887021323,21,9.210820467250372,9.277453388627777
4,2024-10-09,99.5591280783224,15,8.871326916457903,8.938003201963596
4,2024-10-10,98.7064099838092,24,8.391508041563995,8.458227211134627
4,2024-10-11,98.19624679382824,24,8.25581667992357,8.322578245632954
4,2024-10-12,97.3425115986818,22,7.778064237788797,7.844867703992293
4,2024-10-13,95.43119926128696,14,6.24418344691972,6.311028310400857
4,2024-10-14,94.7616957123841,20,5.953497678178351,6.020383428297777
4,2024-10-15,94.0950749005572,23,5.667017910061503,5.733944028908056
4,2024-10-16,93.7536821857676,21,5.707026140868379,5.7739921034123824
4,2024-10-17,93.14675962116983,12,5.482700689266096,5.549705963514725
4,2024-10-18,91.5798659086505,22,4.299536168688661,4.366580215843356
4,2024-10-19,91.0712862414849,24,4.175753348958466,4.242835623574322
4,2024-10-20,89.8849190923416,23,3.3751859633546673,3.442305913501926
4,2024-10-21,90.37979388554812,14,4.256798400036416,4.323955467463705
4,2024-10-22,89.75308474944791,22,4.017699473644967,4.084893093944586
4,2024-10-23,89.2122938042786,15,3.8653257325094614,3.9325553352843343
4,2024-10-24,89.15737425839,13,4.199564574268507,4.2668295833010035
4,2024-10-25,88.8772258253304,13,4.30924968243113,4.376549515853512
4,2024-10-26,88.2893147195291,22,4.111781041598519,4.179115112065247
4,2024-10-27,87.4334212436457,23,3.6468725444118064,3.7142402592732395
4,2024-10-28,86.2529675738459,24,2.85787979647975,2.9252805579575636
4,2024-10-29,86.7998223102862,13,3.7966046865626026,3.864037891926671
4,2024-10-30,86.4114583228282,21,3.8004532520274665,3.86791829377421
4,2024-10-31,85.81557358120304,24,3.597056528789551,3.664552794821745
4,2024-11-01,85.0953777128318,19,3.269557128939354,3.33708400274719
4,2024-11-02,84.2856679776682,19,2.852685235416189,2.9202420962597984
4,2024-11-04,82.6714274361838,23,2.0242759992021604,2.0918909558968153
4,2024-11-05,81.9701367902449,13,1.7158445331442351,1.7834875911171508
4,2024-11-06,81.3077780938697,23,1.4462178620083392,1.513888385447757
4,2024-11-07,80.74542682753079,24,1.2764043787308594,1.3441017285247767
4,2024-11-08,80.1650516222549,23,1.0883056842817496,1.1560292182070526
4,2024-11-09,79.4936013419491,13,0.8088036898259929,0.8765527627384699
4,2024-11-10,78.43839574390896,18,0.14515129704406604,0.21292526106934417
4,2024-11-11,78.11780174433986,22,0.21564868343699573,0.2834468881622456
4,2024-11-12,76.917216161761,23,-0.5943739345206325,-0.5265521418542249
4,2024-11-13,75.6458256785074,13,-1.4757963201700193,-1.4079515944740706
4,2024-11-14,75.33402902539649,24,-1.3982860123392271,-1.3304190104844338
4,2024-11-15,74.62128119013705,24,-1.722454097324004,-1.654565477945681
4,2024-11-16,74.2270219184891,23,-1.7289266881755623,-1.661017111478742
4,2024-11-17,73.0848105149693,13,-2.48421010450636,-2.4162802320705197
4,2024-11-18,73.06883391057386,22,-2.114182785348177,-2.046233279931357
4,2024-11-19,72.01439297101109,24,-2.7836089615752684,-2.715640486917991
4,2024-11-21,88.3766341647966,15,-0.6656510172941523,-0.5592161104457176
4,2024-11-22,87.8987615338828,17,-0.7618639221474837,-0.655412041209928
4,2024-11-25,86.877349553833,23,-0.6460286743079706,-0.5395298651269798
4,2024-11-26,86.090419824846,13,-1.056663474153126,-0.9501503529046289
4,2024-11-27,85.6183328579667,23,-1.1539533087774174,-1.0474265399788578
4,2024-11-28,84.82021950818796,24,0.33180220182902076,0.4153670471599469
4,2024-11-29,83.86559369060376,24,-0.2512069567082307,-0.1676297902996282
4,2024-12-03,82.48540087198671,20,-0.16235131064264863,-0.07873146080125082
4,2024-12-04,82.1530698737853,13,-0.13207249726346504,-0.04844361843537115
4,2024-12-09,80.8984216335557,24,0.3955140160141468,0.4791782986967945
4,2024-12-11,80.5097480620962,23,0.7043054025662343,0.7879793528416741
4,2024-12-12,80.07204003296144,24,0.6118047192654785,0.6954825531784508
4,2024-12-13,79.61066104294025,24,0.49321205376239163,0.5768931427152921
4,2024-12-14,78.8236282949445,14,0.04649230116905301,0.13017602042826582
4,2024-12-15,78.37527193661464,24,-0.0640759667759454,0.01960976210486365
4,2024-12-16,77.94449090800165,24,-0.15964463876349555,-0.07595751671328799
4,2024-12-17,77.0394988677582,24,-0.7320501226818124,-0.6483622194993899
4,2024-12-18,76.58594992016185,14,-0.855687603777497,-0.7719995269040396
4,2024-12-19,75.89022098716384,24,-1.2242286580215307,-1.1405410101223197
4,2024-12-20,75.2692983181232,23,-1.520734728023541,-1.4370481068097405
4,2024-12-21,74.77410805349089,24,-1.6943265452350715,-1.610641543286789
4,2024-12-22,74.0761079606714,23,-2.0735923802176615,-1.9899095848086148
4,2024-12-23,73.98385846321725,14,-1.8500169998250584,-1.7663369927487622
4,2024-12-24,73.1317569394678,23,-2.3892473551918414,-2.3055707125895424
4,2024-12-25,72.2818692126412,23,-2.929261078523666,-2.845588370713699
4,2024-12-26,71.7892896225799,21,-3.115006398492511,-3.0313381898016587
4,2024-12-27,71.2158650080952,15,-3.3846781452955668,-3.301014993892011
4,2024-12-28,70.5557661956835,18,-3.7441462496082636,-3.6604887073364694
4,2024-12-29,70.04710022626455,24,-3.955343503785585,-3.8716921160029045
4,2024-12-30,68.90528863773196,24,-4.802887267523985,-4.719242572939336
4,2024-12-31,68.5225107186655,23,-4.894636202638779,-4.810998733153269
4,2025-01-01,67.2953373272999,24,-5.834056442865261,-5.7504267234147335
4,2025-01-02,66.57401147402214,18,-6.270941000414808,-6.187319548814486
4,2025-01-03,65.95350349024571,20,-6.610354586441034,-6.5267419132323425
4,2025-01-04,65.48309539948094,12,-6.803049229599651,-6.719445837899158
4,2025-01-05,64.89115473996969,24,-7.120690443337395,-7.037096828687893
4,2025-01-06,64.25412776070795,24,-7.486864020088831,-7.4032806703126255
4,2025-01-07,63.4951839627087,23,-7.9784314805317464,-7.8948588755864435
4,2025-01-08,62.97055222042795,12,-8.239193942981586,-8.15563255481797
4,2025-01-09,62.39518735117275,24,-8.554225545107855,-8.47067583753028
4,2025-01-10,62.38184563656455,24,-8.31079791390269,-8.227260342431777
4,2025-01-11,61.2027737519844,23,-9.236691227976884,-9.153166239714785
4,2025-01-13,60.7078176377044,23,-9.236164622661839,-9.152666107790829
4,2025-01-14,60.18588095559315,24,-9.51584552061513,-9.432360878438061
4,2025-01-15,59.6296372883687,15,-9.833520894539433,-9.750050537186908
4,2025-01-16,58.8685116239379,19,-10.359787224535488,-10.276331555083765
4,2025-01-17,58.3363351704275,23,-10.660833672943582,-10.577393085295341
4,2025-01-20,98.4752595933829,19,15.356172198261874,15.47773816542147
4,2025-01-21,97.6051621595645,23,14.702105902466442,14.82365530623781
4,2025-01-22,97.21980643423616,24,14.528966796116222,14.65049929015774
4,2025-01-23,96.8827219305793,19,14.40027072226944,14.521785970070496
4,2025-01-24,96.4562619929265,17,14.178358487958164,14.299856162938909
4,2025-01-25,96.40360951710775,14,14.326401588244707,14.447881373852525
4,2025-01-26,95.71500095935934,24,15.745257523833843,15.843744206348163
4,2025-01-27,95.7280967373522,24,15.951314983818406,16.049783174308217
4,2025-01-28,95.2321567028347,12,15.644457152998939,15.742906565543592
4,2025-01-29,94.9666933245871,24,15.564189675878154,15.662620034940943
4,2025-01-30,94.92524310838314,20,15.704043383971722,15.802454424481382
4,2025-02-04,94.5884766521369,16,16.215298982027875,16.313609825309257
4,2025-02-05,94.07846923803996,20,15.863189041517913,15.961479199766131
4,2025-02-06,93.04180711640166,14,14.980524995437136,15.078794278859164
4,2025-02-07,92.6520565891417,23,14.740876703385581,14.839124933192863
4,2025-02-08,92.1647635502037,17,14.3997947698292,14.498021778290465
4,2025-02-09,91.6612577914955,15,14.038614848645906,14.136820479136887
4,2025-02-10,91.0543088782374,23,13.570113516739525,13.668297623789186
4,2025-02-11,90.5027548502983,15,13.153136973300704,13.251299422634489
4,2025-02-13,89.73371118964121,24,12.64167635174357,12.739795127802438
4,2025-02-14,89.59820168839781,14,12.629194438511547,12.72729122158951
4,2025-02-15,89.1174669072896,23,12.267661208866741,12.365735909838648
4,2025-02-16,89.02489293111235,22,12.29047660213665,12.388529143239012
4,2025-02-17,88.0390188896861,20,11.416194730759017,11.51422504561306
4,2025-02-18,87.1401553836888,16,10.625142301681834,10.723150335313107
4,2025-02-19,86.5279990427778,22,10.11703316971888,10.215018878573517
4,2025-02-21,111.224097965246,24,25.894127767362278,26.023544218359334
4,2025-02-22,110.966821358956,23,25.729721227471344,25.859115291665773
4,2025-02-23,110.47666578065,23,25.328751830202663,25.45812350981801
4,2025-02-24,109.920378540473,17,24.85798962226393,24.98733893097497
4,2025-02-25,109.459850231431,19,24.47934901661675,24.60867597954534
4,2025-02-28,107.95389494642048,22,25.108118474257267,25.21440375762056
4,2025-03-01,107.614559606602,15,24.836381136493742,24.942644288834103
4,2025-03-02,107.629704974463,17,24.915622270430347,25.021863373926195
4,2025-03-03,107.287506928458,23,24.634047915741775,24.74026706392337
4,2025-03-04,106.978209627807,21,24.381933420311,24.488130718032735
4,2025-03-05,106.691975051077,21,24.14947296958148,24.255648532990918
4,2025-03-06,106.4841520964115,20,23.99204867725635,24.09820263375974
4,2025-03-08,106.002986627865,12,23.60169198879356,23.70780315854698
4,2025-03-09,105.771982165533,16,23.41116902880306,23.517259041028282
4,2025-03-10,105.653649050871,23,23.33008470089476,23.43615372762295
4,2025-03-11,105.478860542396,24,23.189350369258975,23.295398593558488
4,2025-03-12,104.9893384672405,20,22.73072691203791,22.836754527960082
4,2025-03-13,104.460473629539,14,22.229645118156526,22.335652330678258
4,2025-03-14,104.532492650412,22,22.326372515474176,22.432359540437318
4,2025-03-15,104.167009921167,23,21.982565311880848,22.08853237592828
4,2025-03-16,103.854386215228,21,21.688626994852314,21.794574335360906
4,2025-03-17,103.514456244894,24,21.364435875568958,21.470363740579316
4,2025-03-18,103.45580114206648,18,21.318617556741543,21.424526204884614
4,2025-03-21,102.7124755912335,24,20.59684746449122,20.702700118554887
4,2025-03-22,102.3070222459325,22,20.193084315744883,20.298918891791246
4,2025-03-23,102.151039847616,23,20.036125010501067,20.14194181890292
4,2025-03-24,101.9575132995445,18,19.839003869291318,19.944803230506395
4,2025-03-25,101.994610932346,12,19.869939414630096,19.975721659106284
4,2025-03-26,101.681822591721,23,19.54847244386734,19.65423791194482
4,2025-03-27,101.61455747926,18,19.47006385492834,19.575812896738967
4,2025-03-28,101.519795113504,21,19.36174559207666,19.46747856744031
4,2025-03-29,101.210074353906,21,19.036109654361866,19.14182693267996
4,2025-03-30,101.16705101618253,22,18.974865695246336,19.080567655392528
4,2025-03-31,100.770729285793,17,18.558072420153053,18.6637594503611
4,2025-04-01,100.530320126878,17,18.294995979270553,18.40066847701945
4,2025-04-02,100.06868184182856,24,17.808550510791918,17.914208882688285
4,2025-04-03,100.364593395745,22,18.077571448850634,18.183216110508397
4,2025-04-04,99.6678167195964,19,17.351877809970247,17.457509185887588
4,2025-04-05,99.12336870869213,24,16.776544174643163,16.88216269807701
4,2025-04-06,98.3929040119433,19,16.013283459522242,16.118889572360004
4,2025-04-07,98.4345981473764,15,16.020330015691997,16.12592416832075
4,2025-04-08,98.2027132857438,20,15.752005394869471,15.857588046042792
4,2025-04-09,97.71604087914643,22,15.227160960455166,15.332732577157302
4,2025-04-11,105.07722621762,23,9.89771133505893,10.03885928077213
4,2025-04-12,104.9158943013185,12,9.69337508936998,9.83451344955509
4,2025-04-13,104.440504863361,24,9.173493645127152,9.314622918285522
4,2025-04-14,104.10160416992348,24,8.788675562595401,8.929796254744687
4,2025-04-15,104.04009825349952,22,8.679889590151106,8.821002214675346
4,2025-04-16,104.13171104374,13,8.72292277656284,8.864027854060765
4,2025-04-17,103.9358303749505,22,8.477226459811206,8.618324517941957
4,2025-04-18,103.87449556476348,14,10.275535132298629,10.393651798336819
4,2025-04-19,103.932093592033,19,10.281037378525198,10.399148101069514
4,2025-04-20,103.6613983149355,24,9.957202906165463,10.075308233111613
4,2025-04-21,103.29361552785,21,9.53530236252979,9.653402848197416
4,2025-04-22,102.742872138179,15,8.929527797524088,9.047624002492611
4,2025-04-23,102.888662541486,15,9.019439019510529,9.137531510453371
4,2025-05-01,102.788766071645,17,8.449904222358185,8.567988076488291
4,2025-05-03,103.1355925266935,22,8.675481983842772,8.79356972016835
4,2025-05-04,102.648792423027,23,8.127849674799236,8.245940283560202
4,2025-05-05,102.309589953998,14,7.72776592242306,7.84586002987551
4,2025-05-06,102.314885561147,23,7.672198312194482,7.790296548386465
4,2025-05-07,102.4287136764835,22,7.725248414716816,7.843351413301846
4,2025-05-08,102.485406518125,23,7.721315561487955,7.839423959537427
4,2025-05-09,102.04580916005553,22,7.221311894798916,7.339426332613755
4,2025-05-10,101.912859808414,23,7.028242624175789,7.1463637450968065
4,2025-05-11,101.49317549565252,24,6.548791700710481,6.666920150928135
4,2025-05-12,101.790676388325,23,6.786946105047107,6.90508253341018
4,2025-05-13,101.075682468015,15,6.013092508538506,6.131237566362174
4,2025-05-14,100.485690416412,19,5.364794138587811,5.482948479460859
4,2025-05-15,100.740277921808,13,5.561695065453321,5.679859345044775
4,2025-05-16,100.9147664555115,24,5.6791829590187035,5.797357834883783
4,2025-05-17,100.9901390347015,22,5.698306832058023,5.816492963443565
4,2025-05-18,100.83108688297,22,5.483823681248907,5.602021728898293
4,2025-05-19,100.79414497391,23,5.392334011297379,5.510544637254981
4,2025-05-20,100.594303304757,15,5.138893089187533,5.257116956602829
4,2025-05-21,100.662683736066,23,5.15468776454415,5.272925537475501
4,2025-05-22,100.001950516618,23,4.442446975308073,4.56069931852619
4,2025-05-23,99.8477142183861,23,4.237845663559483,4.356113242350716
4,2025-05-24,100.1081099652965,12,4.449082985230973,4.567366465200465
4,2025-05-25,99.90575294546866,24,4.198837803399442,4.317137850274136
4,2025-05-26,99.5570541846455,13,3.803584442873955,3.921901722305577
4,2025-05-27,99.39598138252646,20,3.5973535077975924,3.715688685165773
4,2025-05-28,99.37155648745475,24,3.529229437720147,3.647583177935388
4,2025-05-29,99.62141185043497,20,3.7369066431237172,3.855279610430742
4,2025-05-30,99.25917207524054,22,3.3340713371657245,3.4524641949468418
4,2025-05-31,98.7323962033837,22,2.7683437024176243,2.8867571129964773
4,2025-06-01,98.6451864933487,13,2.6438866520055058,2.7623212764510754
4,2025-06-02,98.30592348691454,24,2.2691408779842277,2.3875973759151634
4,2025-06-03,99.5912138447599,23,3.520772669142815,3.6392516985323056
4,2025-06-05,108.030655404498,19,-2.020776307248923,-1.8651077257473645
4,2025-06-06,107.534814908732,23,-2.5444504837035,-2.3887574086410552
4,2025-06-07,107.849516562905,17,-2.255525369003351,-2.0998071509301326
4,2025-06-08,109.436661633463,24,-0.6920429408212243,-0.5362989329003085
4,2025-06-09,108.2414948214005,24,-1.9087023678174688,-1.7529319260163874
4,2025-06-10,105.987438242375,23,-4.182026046135476,-4.026228529416699
4,2025-06-11,106.11820628105,13,-4.068244761478539,-3.9124195319892294
4,2025-06-12,108.054905731361,21,-0.23556625973900225,-0.10268759028868146
4,2025-06-13,107.060327102117,22,-1.2424091787412124,-1.1095015311227314
4,2025-06-14,106.860411757552,15,-1.4521480915321945,-1.3192108385752022
4,2025-06-15,108.3088293368175,22,-0.011061323820030111,0.1219061577123739
4,2025-06-16,106.264072199537,23,-2.0606052184874954,-1.9276068892607299
4,2025-06-17,106.689021902065,23,-1.6378476745130968,-1.5048178827740628
4,2025-06-18,105.90876379540752,24,-2.417653564007196,-2.284591699421071
4,2025-06-19,106.900689922326,24,-1.4225818498381955,-1.2894873067337755
4,2025-06-20,106.764177279461,21,-1.5532073380067857,-1.42007951555577
4,2025-06-21,106.6736290523845,22,-1.6350794568562748,-1.5019177592509863
4,2025-06-22,105.021302134593,21,-3.2758947521015926,-3.142698588731349
4,2025-06-23,108.733494303604,13,0.4506902754890234,0.5839214898631298
4,2025-06-24,105.8760881949245,20,-2.389396869467305,-2.2561300243953326
4,2025-06-25,106.593736985015,12,-1.6514590072815452,-1.5181559575341623
4,2025-06-26,107.060455930896,20,-1.161437756607441,-1.0280979340934522
4,2025-06-27,106.345757029819,24,-1.8497788875318264,-1.7164017302144572
4,2025-06-29,104.436309677721,17,-3.6971799056359913,-3.563726417648951
4,2025-06-30,104.5692248103025,22,-3.52849631334459,-3.395003842424316
4,2025-07-01,105.3891894748505,18,-2.6695479556323534,-2.5360159656042356
4,2025-07-02,105.040498652636,22,-2.976002258941719,-2.842430220498329
4,2025-07-03,106.020871226729,13,-1.9501037104795813,-1.816491101337192
4,2025-07-04,105.6787179608755,18,-2.2434058901796163,-2.1097521952328435
4,2025-07-05,104.781428244112,24,-3.0884847366391455,-2.9547894481132886
4,2025-07-06,104.266400950102,15,-3.547907698042607,-3.4141703156439718
4,2025-07-07,105.225627388748,20,-2.5296507905155465,-2.39587082157945
4,2025-07-08,105.4894460139675,22,-2.203343900017316,-2.0695208596539345
4,2025-07-09,104.172153538479,21,-3.454659676923953,-3.3207930881617074
4,2025-07-10,105.7220561768535,16,-1.8352623020424375,-1.7013516959692083
4,2025-07-11,104.1577768872555,16,-3.3265002536303285,-3.1925451695322096
4,2025-07-12,104.32825693135,21,-3.079404755941084,-2.9454047414387077
4,2025-07-13,104.247532321836,24,-3.079913339832487,-2.9458679510148897
4,2025-07-14,104.433575549743,23,-2.8100281232990483,-2.675936924855037
4,2025-07-15,104.439285107324,22,-2.716826296092492,-2.5826888614394363
4,2025-07-18,103.365454029107,19,-3.506051943075974,-3.3717733294635934
4,2025-07-19,103.705209700716,21,-3.0639814026448136,-2.9296549362638302
4,2025-07-20,103.5584090751995,24,-3.1047116237091785,-2.9703369234604224
4,2025-07-22,102.877988873421,19,-3.5616545652690803,-3.427182291880982
4,2025-07-23,103.333334167853,21,-2.988870289210226,-2.854348695769559
4,2025-07-24,101.877143455132,23,-4.32380224246009,-4.189230986300046
4,2025-07-25,103.576753196324,14,-2.499100718181964,-2.3644794665044486
4,2025-07-26,101.66185398015948,22,-4.285063016127964,-4.150391446102134
4,2025-07-27,103.0202448941265,20,-2.7938790751299223,-2.6591568739877687
4,2025-07-28,102.4860377267155,24,-3.1914272741020397,-3.0566541392308153
4,2025-07-29,102.05530686767,22,-3.481624534699563,-3.3468001737314665
4,2025-07-30,102.203770170925,14,-3.1887454609517363,-3.053869591850315
4,2025-07-31,100.5664790050165,24,-4.677732291083856,-4.542804642227566
4,2025-08-01,103.199099761949,13,-1.8929133905418638,-1.7579337008043723
4,2025-08-02,101.670898595563,19,-3.2650185151759956,-3.1299865340034927
4,2025-08-03,103.015908924008,23,-1.760011309978296,-1.6249267974636012
4,2025-08-04,103.423579902778,15,-1.1884408369161719,-1.0533035638697328
